osmid,highway,name,impact_score,vulnerability,latitude,longitude
725223927,residential,,54.9719558656985,1.09943911731397,30.28206865793827,78.08067925942542
1096232659,residential,,53.79044055432591,1.0758088110865183,30.282320200047227,78.07995275008362
1096232659,residential,,40.513151316305965,0.8102630263261192,30.282320200047227,78.07995275008362
1062961234,residential,,65.35618923172477,1.3071237846344954,30.28277764401538,78.08131892684297
1062961234,residential,,26.003686708496538,0.5200737341699307,30.28277764401538,78.08131892684297
"[1062961242, 1096232659]",residential,,28.270982077747085,0.5654196415549417,30.28287940352932,78.08000821577204
1063117108,residential,,25.248039773358922,0.5049607954671784,30.282384641287734,78.07855798567837
226982978,residential,,44.492275343035544,0.8898455068607108,30.28238945002899,78.0781358501031
226982978,residential,,43.04354345646072,0.8608708691292144,30.28238945002899,78.0781358501031
226982978,residential,,27.013851089431785,0.5402770217886357,30.2825340500033,78.07800695001202
226982978,residential,,45.515371280215106,0.9103074256043021,30.2825340500033,78.07800695001202
226982978,residential,,36.163553355363575,0.7232710671072715,30.28273753812231,78.07782204733141
226982978,residential,,40.25542770423015,0.805108554084603,30.28273753812231,78.07782204733141
1096236572,residential,,61.36551134392745,1.227310226878549,30.28272878271381,78.07850602181556
1096236572,residential,,31.075375188658093,0.6215075037731619,30.282728782713807,78.07850602181556
635240141,residential,,54.798250376438084,1.0959650075287617,30.282897150367894,78.07922880044488
635242155,residential,,33.3275832388036,0.666551664776072,30.28123643531953,78.08221035222368
1096234925,residential,,37.88862489458592,0.7577724978917183,30.281396074704645,78.08270351201898
1096234925,residential,,41.89209274924909,0.8378418549849818,30.281396074704645,78.08270351201898
635242155,residential,,35.97278689015979,0.7194557378031957,30.281520752127072,78.08241201513758
635242155,residential,,60.6597846774507,1.213195693549014,30.28152075212706,78.08241201513758
1096222433,residential,,33.13704454177182,0.6627408908354364,30.281600700147496,78.08305879933816
1096222433,residential,,35.1309696208617,0.7026193924172339,30.281600700147496,78.08305879933816
571866668,residential,,58.78585883224767,1.1757171766449535,30.28163718105167,78.0833140046361
571866668,residential,,58.09952853035612,1.1619905706071223,30.28163718105167,78.0833140046361
635242155,residential,,40.998595445907505,0.8199719089181501,30.281669787643924,78.08261440642244
1096221758,residential,,72.91265492416088,1.4582530984832174,30.281361650092634,78.08562115008816
1096221758,residential,,61.689054339335556,1.2337810867867112,30.281361650092634,78.08562115008816
1096221757,residential,,51.93908210291824,1.0387816420583649,30.28144970053023,78.08589510050862
1096221757,residential,,55.37578262517863,1.1075156525035725,30.28144970053023,78.08589510050862
724854814,residential,,37.84296348684704,0.7568592697369408,30.28144102343572,78.08509001263278
724854814,residential,,69.29065305634253,1.3858130611268507,30.28144102343572,78.08509001263278
724854814,residential,,63.30706813717861,1.2661413627435723,30.28148935132345,78.0854887728488
724854814,residential,,54.211302822749495,1.08422605645499,30.28148935132345,78.0854887728488
724854814,residential,,39.30249222103944,0.7860498444207887,30.281748650041983,78.08559894982879
724854814,residential,,37.79896550931021,0.7559793101862041,30.281748650041983,78.08559894982879
635242155,residential,,67.78482561678929,1.3556965123357858,30.281669787643924,78.08261440642244
724854814,residential,,74.2205948507697,1.484411897015394,30.281848562544187,78.08400283691444
724854814,residential,,44.016602156050645,0.8803320431210129,30.2818485625442,78.08400283691444
1096234935,residential,,54.429819073132,1.08859638146264,30.281852650480847,78.08227500045645
1096234935,residential,,65.66132349366238,1.3132264698732476,30.281852650480847,78.08227500045645
571866668,residential,,56.250002036084354,1.1250000407216871,30.28195575000086,78.08323430000333
571866668,residential,,41.41116998958508,0.8282233997917017,30.28195575000086,78.08323430000333
635242155,residential,,37.26361622786653,0.7452723245573305,30.281996400046502,78.08272369975317
635242155,residential,,33.21873577223621,0.6643747154447242,30.281996400046502,78.08272369975317
571866668,residential,,35.71958347760228,0.7143916695520456,30.28206650004488,78.08310120010812
724874822,residential,,54.15547742270935,1.083109548454187,30.281564300119328,78.08797270012285
724874821,residential,,30.65880995971194,0.6131761991942388,30.281748300017927,78.08784674992386
724874821,residential,,41.45130234212579,0.8290260468425159,30.281748300017927,78.08784674992386
1063117112,residential,,52.996396471216855,1.0599279294243371,30.281889979883303,78.08781810207556
1063117112,residential,,60.55708795599446,1.2111417591198892,30.281889979883303,78.08781810207556
1063117112,residential,,48.324674385750896,0.966493487715018,30.28194027594035,78.08756099483963
1063117112,residential,,62.12882599910645,1.242576519982129,30.28194027594035,78.08756099483963
724854812,residential,,71.09132336179916,1.421826467235983,30.282304042685652,78.0866932962226
724854812,residential,,31.887352643747125,0.6377470528749425,30.282304042685652,78.0866932962226
724874821,residential,,73.5843739691375,1.4716874793827501,30.28227504728447,78.08812290042503
724854813,residential,,57.549982274514136,1.1509996454902827,30.281766642641376,78.08626666635877
724854813,residential,,58.58355834745418,1.1716711669490836,30.281766642641376,78.08626666635877
724854814,residential,,48.813510258719866,0.9762702051743973,30.282052600052527,78.08638420004831
724854814,residential,,36.936483052330935,0.7387296610466187,30.282052600052527,78.08638420004831
724854814,residential,,67.43861822505207,1.3487723645010414,30.2821243479837,78.0859147141608
724854814,residential,,50.15347083651724,1.0030694167303449,30.2821243479837,78.0859147141608
1062961232,residential,,46.22848944190904,0.9245697888381808,30.282252350011365,78.08630104992585
1062961232,residential,,28.17464762798789,0.5634929525597578,30.282252350011365,78.08630104992585
724854812,residential,,47.148313263584626,0.9429662652716926,30.282909684843982,78.08613569797708
724854812,residential,,32.23691074392953,0.6447382148785906,30.282909684843982,78.08613569797708
571866668,residential,,45.265007934041634,0.9053001586808327,30.28206650004488,78.08310120010812
571866668,residential,,59.33445734476464,1.1866891468952927,30.282204750027198,78.08289635004449
571866668,residential,,32.124219382031946,0.6424843876406389,30.282204750027198,78.08289635004449
571866668,residential,,71.65648853125535,1.433129770625107,30.28244564948624,78.08202776030592
571866668,residential,,37.98762294852256,0.7597524589704511,30.282445649486256,78.08202776030592
1062961233,residential,,57.86012103414411,1.1572024206828821,30.282626458187202,78.08320672361866
1062961233,residential,,71.78508715445395,1.435701743089079,30.282626458187202,78.08320672361866
226982995,residential,,47.864659510457756,0.957293190209155,30.28329289174739,78.08284392870935
226982995,residential,,29.24248421832509,0.5848496843665018,30.28329289174739,78.08284392870935
724854817,residential,,36.39623410970968,0.7279246821941936,30.283299700072053,78.08353349974783
724854811,residential,,42.59796687639895,0.851959337527979,30.28284890001736,78.08563314985219
724854811,residential,,39.75257597237834,0.7950515194475667,30.28284890001736,78.08563314985219
724854812,residential,,36.03995935001464,0.7207991870002929,30.28320397410504,78.08538365066296
724854812,residential,,65.00469130054721,1.300093826010944,30.28320397410504,78.08538365066296
569838286,residential,,71.53955379872853,1.4307910759745708,30.283368765860217,78.08437822722742
569838286,residential,,57.57170837205437,1.1514341674410873,30.283368765860217,78.08437822722742
569838286,residential,,35.38588055240404,0.7077176110480808,30.283435390887593,78.08514254813264
569838286,residential,,49.94408234580535,0.998881646916107,30.283435390887593,78.08514254813264
1062961240,residential,,63.906305357766115,1.2781261071553223,30.28356446649659,78.08569667413826
1062961240,residential,,25.378104827549645,0.5075620965509929,30.283564466496575,78.08569667413826
"[1062961242, 1096232659]",residential,,68.55946403689622,1.3711892807379242,30.28287940352933,78.08000821577204
1062961236,residential,,55.67537368556727,1.1135074737113455,30.28328865018321,78.08140845012268
1062961236,residential,,41.628667171243144,0.8325733434248629,30.28328865018321,78.08140845012268
1062961237,residential,,60.09322725558075,1.201864545111615,30.28332480029759,78.08074330027861
1062961237,residential,,36.29043422192122,0.7258086844384244,30.28332480029759,78.08074330027861
1062961234,residential,,55.071915134119656,1.101438302682393,30.283434334322024,78.08189809101975
1062961234,residential,,54.922437320823505,1.09844874641647,30.283434334322024,78.08189809101975
1062961242,residential,,57.27937625818367,1.1455875251636733,30.28359583952692,78.08052756089509
1062961242,residential,,37.98603663414584,0.7597207326829168,30.28359583952692,78.08052756089509
1096231399,residential,,51.471158635731996,1.02942317271464,30.283645458071142,78.08089886450546
1095080474,residential,,42.54908780196256,0.8509817560392511,30.28328236035633,78.08753838426506
1095080473,residential,,64.11310648056899,1.2822621296113796,30.283353900005032,78.08791664998023
1095080473,residential,,41.8821123859362,0.8376422477187241,30.283353900005032,78.08791664998023
569838284,residential,,61.40334987729821,1.2280669975459642,30.283361791385737,78.08667104840362
569838284,residential,,66.44812965981566,1.3289625931963132,30.283361791385744,78.08667104840362
724874820,residential,,47.37268496107139,0.9474536992214279,30.2836797941465,78.08809681096102
724874820,residential,,63.252225914173074,1.2650445182834615,30.283679794146483,78.08809681096102
724874820,residential,,29.953712747216994,0.5990742549443399,30.283931558564703,78.08844101300541
724874820,residential,,73.7818489760723,1.475636979521446,30.283931558564703,78.08844101300541
1062961274,residential,,41.858870055293885,0.8371774011058777,30.284093061976805,78.08673736210636
724854817,residential,,39.35465012509523,0.7870930025019047,30.283299700072053,78.08353349974783
724854817,residential,,45.28445584198341,0.9056891168396682,30.28369649594278,78.08366653035483
724854817,residential,,40.38113143299694,0.8076226286599387,30.283696495942774,78.08366653035483
226982995,residential,,45.43630780561064,0.9087261561122127,30.283697559733234,78.08229417520322
226982995,residential,,64.84399226546354,1.2968798453092707,30.283697559733234,78.08229417520322
724854817,residential,,51.39850114234831,1.0279700228469661,30.28389599071919,78.08315399443285
724854817,residential,,43.89488962133823,0.8778977924267646,30.28389599071919,78.08315399443285
724854817,residential,,42.00426098918837,0.8400852197837674,30.28393875013544,78.0825282500301
724854817,residential,,30.058105337590135,0.6011621067518027,30.28393875013544,78.0825282500301
724854818,residential,,49.97137600696903,0.9994275201393806,30.28404594423164,78.08349401730207
709862295,residential,,46.48954896873809,0.9297909793747619,30.280253210567544,78.07174337661445
709862295,residential,,43.818510563733184,0.8763702112746636,30.280253210567544,78.07174337661445
1063115380,residential,,29.72004429009759,0.5944008858019518,30.280650650220036,78.07230279970122
1063115380,residential,,70.52760134766258,1.4105520269532517,30.280650650220036,78.07230279970122
"[1320662112, 636372269]",trunk,,38.197400204214496,0.7639480040842899,30.280707353777693,78.0717858114769
1096191871,residential,,30.568645162563858,0.6113729032512771,30.280742684730328,78.0713236587213
1096191871,residential,,48.329470587775155,0.9665894117555031,30.280742684730328,78.07132365872131
1111933165,trunk,,52.862285035341294,1.0572457007068259,30.280797430806217,78.0718454724994
"[1091544586, 1063115383]",residential,,33.51231263179139,0.6702462526358277,30.280859927980103,78.07276637403079
"[1091544586, 1063115383]",residential,,61.6444018250238,1.232888036500476,30.280859927980114,78.07276637403079
1063115381,residential,,61.59172428703835,1.231834485740767,30.2811133617493,78.0724501834005
1063115381,residential,,70.8625007465934,1.417250014931868,30.281113361749302,78.0724501834005
725746001,residential,,63.65495214393646,1.2730990428787292,30.281308550107333,78.07319099979574
725746001,residential,,30.277932317180806,0.6055586463436161,30.281308550107333,78.07319099979574
1111933165,trunk,,50.89288486766461,1.0178576973532922,30.281348745113213,78.07134607870431
635545148,residential,,36.39156373379655,0.727831274675931,30.28144820077651,78.07202429841867
635545148,residential,,49.21879170599485,0.984375834119897,30.28144820077651,78.07202429841867
725746001,residential,,74.65884039196295,1.493176807839259,30.28154369646285,78.0731066851762
725746001,residential,,56.402550955402134,1.1280510191080426,30.28154369646285,78.0731066851762
725746001,residential,,34.372033054700616,0.6874406610940124,30.281731900158736,78.07265085020624
725745996,residential,,31.264529120677757,0.6252905824135552,30.281183009068094,78.07338398204074
725745996,residential,,34.960210716056984,0.6992042143211397,30.28118300906808,78.07338398204074
1091642058,residential,,70.40032278556116,1.4080064557112233,30.28133575004713,78.07380854989843
1091642058,residential,,73.36908305088178,1.4673816610176356,30.28133575004713,78.07380854989843
1091642058,residential,,36.70658821900523,0.7341317643801046,30.28153605006235,78.0740280498769
1091642058,residential,,62.81604743732734,1.2563209487465468,30.28153605006235,78.0740280498769
1063115385,residential,,63.209063857069324,1.2641812771413865,30.28171430035504,78.07358100094133
1063115385,residential,,36.84535807897442,0.7369071615794884,30.28171430035504,78.07358100094133
725745999,residential,,44.270183150635,0.8854036630127,30.281840374529107,78.07425779065265
725745999,residential,,39.834905616493316,0.7966981123298663,30.281840374529104,78.07425779065265
725746001,residential,,56.96524529976044,1.1393049059952087,30.281731900158736,78.07265085020624
725746000,residential,,32.552456765204134,0.6510491353040827,30.28181845017114,78.07305719964897
725746000,residential,,39.37538715213784,0.7875077430427568,30.28181845017114,78.07305719964897
1063115386,residential,,66.63072880955639,1.3326145761911277,30.282142393842243,78.07159710812725
1063115386,residential,,69.82901702938831,1.3965803405877661,30.282142393842243,78.07159710812725
635545148,residential,,70.44618155866407,1.4089236311732813,30.282162469539028,78.07275975372613
635545148,residential,,36.95217056606505,0.739043411321301,30.28216246953902,78.07275975372613
635545148,residential,,46.7033098872698,0.934066197745396,30.2823967049648,78.07241136021644
635545148,residential,,53.76264548994527,1.0752529097989054,30.282396704964814,78.07241136021644
635545148,residential,,32.13506200240803,0.6427012400481605,30.282570943947952,78.0729385472135
636372269,trunk,,28.07799652880406,0.5615599305760812,30.282075846954434,78.07040292095083
1111933165,trunk,,69.42465999669582,1.3884931999339165,30.28242322985941,78.0701517605882
709862291,residential,,55.79120375709283,1.1158240751418567,30.283220200002987,78.06922974999182
709862291,residential,,33.740120203783775,0.6748024040756755,30.283220200002987,78.06922974999182
635545153,residential,,61.35199807929983,1.2270399615859966,30.283511300167536,78.07030900043011
635545153,residential,,71.73808650125835,1.434761730025167,30.283511300167536,78.07030900043011
1062970682,residential,,62.679208098558284,1.2535841619711656,30.283998200504648,78.07041794897731
1062970682,residential,,74.8489603969176,1.4969792079383522,30.283998200504648,78.07041794897731
635545153,residential,,50.367729293233054,1.007354585864661,30.284040950435692,78.06971615127193
635545153,residential,,55.44224163436298,1.1088448326872595,30.284040950435692,78.06971615127193
1091642054,residential,,44.07914607672455,0.8815829215344909,30.28347265015065,78.0745738997159
1091642054,residential,,33.442430302088184,0.6688486060417637,30.28347265015065,78.0745738997159
635545149,residential,,30.988902164510492,0.6197780432902098,30.28384091134893,78.0743070628196
635545149,residential,,48.62572676558277,0.9725145353116553,30.28384091134893,78.0743070628196
635545151,residential,,52.5039363596115,1.05007872719223,30.283853800172373,78.07365355039029
635545151,residential,,30.096203308948134,0.6019240661789627,30.283853800172373,78.07365355039029
635545151,residential,,46.88305979305291,0.9376611958610581,30.284211050201762,78.07318025048077
635545151,residential,,49.87903010945144,0.9975806021890288,30.284211050201762,78.07318025048077
1096252186,residential,,53.0328338796189,1.060656677592378,30.284264844351007,78.07479790676729
1096252186,residential,,61.2757721168108,1.225515442336216,30.284264844351007,78.07479790676729
635545148,residential,,73.63452293663381,1.4726904587326763,30.282570943947952,78.0729385472135
635545151,residential,,58.649028250534286,1.1729805650106857,30.28450640006432,78.07279500015
635545151,residential,,42.06411110144857,0.8412822220289713,30.28450640006432,78.07279500015
725745993,residential,,33.94677789595342,0.6789355579190683,30.284917647135668,78.07176907762967
725745993,residential,,48.704589293648844,0.9740917858729768,30.284917647135668,78.07176907762967
1091642051,residential,,51.543021906054264,1.0308604381210853,30.285128181256677,78.07238291610382
1091642051,residential,,43.97070178422229,0.8794140356844459,30.285128181256667,78.07238291610382
725745993,residential,,41.01315134079809,0.8202630268159617,30.285131400055633,78.07196380012559
725745993,residential,,25.34473177435036,0.5068946354870072,30.285131400055633,78.07196380012559
725745993,residential,,71.51178161838793,1.4302356323677585,30.28539155013259,78.07163425033897
635545154,residential,,63.897515882496705,1.277950317649934,30.284458600028586,78.06942819993924
635545154,residential,,57.49740446878058,1.1499480893756115,30.284458600028586,78.06942819993924
1062970683,residential,,35.23788193556897,0.7047576387113794,30.284578576805604,78.07011606207428
1062970683,residential,,61.534775185999976,1.2306955037199996,30.284578576805604,78.07011606207428
635545154,residential,,40.599894432610775,0.8119978886522154,30.2846406000627,78.0696252998713
635545154,residential,,44.180776172724975,0.8836155234544996,30.2846406000627,78.0696252998713
709615885,residential,,32.18905662640958,0.6437811325281917,30.28491869085393,78.06951130978383
709615885,residential,,33.195242514387715,0.6639048502877543,30.284918690853935,78.06951130978383
635545154,residential,,40.317173978443904,0.8063434795688781,30.285031150405633,78.07004159913389
635545154,residential,,27.917640304171186,0.5583528060834237,30.285031150405633,78.07004159913389
725745993,residential,,68.80196723657959,1.3760393447315917,30.28539155013259,78.07163425033897
1062964780,residential,,54.41023947258381,1.0882047894516762,30.28540540019586,78.072044049619
1062964780,residential,,69.36334960487878,1.3872669920975755,30.28540540019586,78.072044049619
1091642050,residential,,58.21104164096202,1.1642208328192405,30.28541525009683,78.07128809978828
1091642050,residential,,72.403713447565,1.4480742689513,30.28541525009683,78.07128809978828
226982980,unclassified,,49.829806257377406,0.9965961251475481,30.285481402775915,78.07293248577972
226982980,unclassified,,57.67187072662551,1.1534374145325101,30.285481402775915,78.07293248577972
1091642050,residential,,49.20932534287112,0.9841865068574224,30.285587250004674,78.07146569999011
1091642050,residential,,66.39156472360064,1.3278312944720128,30.285587250004674,78.07146569999011
226982980,unclassified,,60.18808953239816,1.2037617906479632,30.285940900081556,78.07236660019204
725745993,residential,,25.895866177341503,0.5179173235468301,30.28540799355767,78.0708785299399
725745993,residential,,70.45255920407585,1.409051184081517,30.28540799355767,78.0708785299399
635545154,residential,,28.96285691756151,0.5792571383512302,30.285434565483065,78.07047467191947
635545154,residential,,32.914558228746785,0.6582911645749356,30.285434565483065,78.07047467191947
635545154,residential,,70.22672687031874,1.404534537406375,30.28559305003088,78.0707008999633
635545154,residential,,36.177656007750294,0.7235531201550058,30.28559305003088,78.0707008999633
709615884,residential,,50.53614904824417,1.0107229809648834,30.285725300865234,78.06982860214842
709615884,residential,,67.0057595445499,1.340115190890998,30.285725300865234,78.06982860214842
635545155,residential,,63.59066168670875,1.271813233734175,30.285745650069686,78.07064210016127
635545155,residential,,68.89297081927884,1.3778594163855769,30.285745650069686,78.07064210016127
725223931,residential,,34.849826986375405,0.6969965397275081,30.282550400114918,78.07588485025218
1091642057,residential,,46.95440227195476,0.9390880454390952,30.282581096532137,78.07562493839951
1091642057,residential,,49.04194292925724,0.9808388585851447,30.282581096532137,78.07562493839951
226982979,unclassified,,52.060952965919796,1.0412190593183959,30.28261795010537,78.0762163496916
226982979,unclassified,,29.480413372779985,0.5896082674555997,30.28261795010537,78.0762163496916
725223930,residential,,34.352838340768315,0.6870567668153663,30.282697600191458,78.07664460042746
725223930,residential,,67.9073652284421,1.358147304568842,30.282697600191458,78.07664460042746
725223931,residential,,49.87983221770675,0.997596644354135,30.28273555001855,78.07562560004068
725223931,residential,,41.60556603837419,0.8321113207674838,30.28273555001855,78.07562560004068
226982979,unclassified,,29.70427831458064,0.5940855662916128,30.282844350002186,78.07638424999402
725746000,residential,,67.10905024953956,1.3421810049907914,30.28226048641444,78.07351306996658
725746000,residential,,63.62777800960022,1.2725555601920044,30.28226048641444,78.07351306996658
725746000,residential,,45.284967767747105,0.9056993553549422,30.282665012771858,78.0743150467558
725746000,residential,,70.21500912687704,1.4043001825375407,30.282665012771858,78.0743150467558
1091642056,residential,,33.61131195470741,0.6722262390941482,30.282656450067282,78.07543139983588
1091642056,residential,,67.18575130061484,1.3437150260122968,30.282656450067282,78.07543139983588
635545149,residential,,37.45224056453759,0.7490448112907517,30.28290620006375,78.07506745014624
635545149,residential,,59.70708994543315,1.194141798908663,30.28290620006375,78.07506745014624
1063117107,residential,,64.27751325891148,1.2855502651782298,30.283114300075006,78.07478000016229
1063117107,residential,,64.1060609890007,1.2821212197800138,30.283114300075006,78.07478000016229
226982979,unclassified,,62.02281322349216,1.2404562644698431,30.282844350002186,78.07638424999402
725223929,residential,,35.78497130187529,0.7156994260375057,30.282859454349126,78.07723235771944
725223929,residential,,30.75865733256309,0.6151731466512618,30.28285945434912,78.07723235771944
725223931,residential,,37.41155416754107,0.7482310833508214,30.282852850025193,78.0754645000574
725223931,residential,,62.87797594282871,1.2575595188565742,30.282852850025193,78.0754645000574
226982979,unclassified,,55.311044604689606,1.1062208920937922,30.282979850014566,78.07645649993914
226982979,unclassified,,26.17917546927177,0.5235835093854354,30.282979850014566,78.07645649993914
725223932,residential,,25.72196677651363,0.5144393355302725,30.283057650370743,78.07603045082303
725223932,residential,,52.01767621761078,1.0403535243522155,30.283057650370743,78.07603045082303
226982979,unclassified,,61.77628788082801,1.2355257576165601,30.283233650127066,78.0766757997519
635240141,residential,,29.5295804734442,0.590591609468884,30.282897150367894,78.07922880044488
635240138,residential,,67.54725165671674,1.3509450331343347,30.28310375046232,78.07801954939168
635240138,residential,,33.06719075730898,0.6613438151461796,30.28310375046232,78.07801954939168
1096236572,residential,,60.0743495402334,1.201486990804668,30.283198400052743,78.07900759981216
1096236572,residential,,43.28383605282672,0.8656767210565344,30.283198400052743,78.07900759981216
635240137,residential,,30.10767627907048,0.6021535255814096,30.283219500020444,78.07842880005805
635240137,residential,,55.7070318324421,1.114140636648842,30.283219500020444,78.07842880005805
1062961245,residential,,47.85881010866939,0.9571762021733878,30.283243050351544,78.07942260044041
1062961245,residential,,38.55951014984208,0.7711902029968416,30.283243050351544,78.07942260044041
1096236572,residential,,38.90489231940591,0.7780978463881182,30.28353969382305,78.07921596067125
635545151,residential,,39.36995688342627,0.7873991376685253,30.283109934199153,78.07362694650037
635545151,residential,,62.5669365908338,1.251338731816676,30.283109934199153,78.07362694650037
635545149,residential,,59.92287565629969,1.1984575131259938,30.28314625011252,78.07508769977926
635545149,residential,,57.28135024326101,1.1456270048652202,30.28314625011252,78.07508769977926
1091642055,residential,,62.74773993669535,1.2549547987339071,30.283192650062848,78.0753823001283
1091642055,residential,,48.764925861302316,0.9752985172260463,30.283192650062848,78.0753823001283
635545149,residential,,34.32206529533114,0.6864413059066229,30.283157801245668,78.0733606471696
635545149,residential,,41.03879142445368,0.8207758284890736,30.283157801245668,78.0733606471696
635545149,residential,,48.69318912823707,0.9738637825647415,30.283454300200773,78.07500195043139
635545149,residential,,64.88746617351445,1.297749323470289,30.283454300200773,78.07500195043139
226982979,unclassified,,26.83844197089008,0.5367688394178016,30.283233650127066,78.0766757997519
226982980,unclassified,,52.66539475950325,1.053307895190065,30.283240737225366,78.07641067421359
226982980,unclassified,,43.78786371370103,0.8757572742740206,30.283240737225366,78.07641067421359
226982978,residential,,39.332917995557416,0.7866583599111483,30.283293480342945,78.0774091915893
226982978,residential,,28.47551926756128,0.5695103853512256,30.283293480342937,78.0774091915893
226982979,unclassified,,69.78529868227992,1.3957059736455983,30.283500010858848,78.0769635104246
226982979,unclassified,,72.81861842165512,1.4563723684331025,30.283500010858848,78.0769635104246
1062961246,residential,,48.75493069902112,0.9750986139804224,30.283566750167488,78.0764930496455
1062961246,residential,,43.02233328274742,0.8604466656549483,30.283566750167488,78.0764930496455
226982980,unclassified,,39.45160332675434,0.7890320665350867,30.28361660025233,78.07602410065083
1096236572,residential,,63.47642107516893,1.2695284215033786,30.28353969382305,78.07921596067125
1096236572,residential,,68.32643654829933,1.3665287309659866,30.283535711278553,78.07980039683777
1096236572,residential,,27.660952203785445,0.5532190440757089,30.283535711278546,78.07980039683777
1062961244,residential,,47.70268391901023,0.9540536783802045,30.283623450139164,78.07765375049503
1062961244,residential,,26.236712487744708,0.5247342497548941,30.283623450139164,78.07765375049503
635240137,residential,,27.773363662245202,0.5554672732449041,30.283670850233182,78.0780703010358
635240137,residential,,54.31363134480382,1.0862726268960763,30.283670850233182,78.0780703010358
1096237385,residential,,41.11972008084673,0.8223944016169347,30.283747161405344,78.07972650732597
1096237385,residential,,60.30058656810374,1.2060117313620748,30.283747161405344,78.07972650732597
635240136,residential,,36.53230027325935,0.7306460054651871,30.283864500366064,78.07843665127058
226982980,unclassified,,58.24982731872148,1.1649965463744296,30.28361660025233,78.07602410065083
226982979,unclassified,,35.609712817648806,0.7121942563529762,30.283640337733722,78.07708656102581
226982979,unclassified,,38.737431704697336,0.7747486340939467,30.283640337733722,78.07708656102581
1062961247,residential,,67.39144279144007,1.3478288558288014,30.28369405012656,78.07557984973893
1062961247,residential,,35.327129174025025,0.7065425834805005,30.28369405012656,78.07557984973893
1096199328,residential,,30.36038746720773,0.6072077493441546,30.28375910013455,78.07726459982567
1096199328,residential,,53.37131128628778,1.0674262257257556,30.28375910013455,78.07726459982567
226982979,unclassified,,66.78966718509554,1.3357933437019107,30.28386685004552,78.07696010025226
226982979,unclassified,,25.809241879323913,0.5161848375864783,30.28386685004552,78.07696010025226
1096199328,residential,,72.01105260190243,1.4402210520380487,30.283899350018526,78.07750849997379
1096199328,residential,,34.23558590723571,0.6847117181447142,30.283899350018526,78.07750849997379
1096237390,residential,,69.68987445282163,1.3937974890564326,30.283941100139394,78.07665549976126
1096237390,residential,,70.58431659787917,1.4116863319575834,30.283941100139394,78.07665549976126
226982980,unclassified,,31.178935254408852,0.623578705088177,30.284003650162425,78.07552725035556
226982980,unclassified,,37.083485952982635,0.7416697190596527,30.284003650162425,78.07552725035556
1062964779,residential,,60.008148981155706,1.2001629796231141,30.284272800310458,78.07648724937599
1062964779,residential,,46.45849847130175,0.929169969426035,30.284272800310458,78.07648724937599
226982979,unclassified,,52.47372124612222,1.0494744249224444,30.284295508736456,78.0767964030305
226982979,unclassified,,37.46207582538317,0.7492415165076634,30.28429550873645,78.0767964030305
1096247025,residential,,25.475316974344263,0.5095063394868853,30.284286650059226,78.07541964985283
635240136,residential,,27.8254943391321,0.556509886782642,30.283864500366064,78.07843665127058
635240134,residential,,34.03218355845939,0.6806436711691878,30.283994850049417,78.07768274994191
635240134,residential,,42.1149683502635,0.8422993670052701,30.283994850049417,78.07768274994191
635240134,residential,,52.3863949338376,1.047727898676752,30.284143700098944,78.0779431498593
635240134,residential,,48.218396589044595,0.9643679317808919,30.284143700098944,78.0779431498593
635240134,residential,,48.24866052126179,0.9649732104252359,30.28448372334895,78.07820681825585
635240134,residential,,44.13532914830153,0.8827065829660306,30.28448372334895,78.07820681825585
1096238479,residential,,42.58712971974564,0.8517425943949128,30.284553811384143,78.07924404502536
1096238479,residential,,36.770870374280804,0.735417407485616,30.284553811384136,78.07924404502536
1062964773,residential,,34.74899386081584,0.6949798772163167,30.284600350197486,78.07781929966853
724874821,residential,,65.86365701110294,1.3172731402220588,30.282755034011863,78.08861224155955
1062961230,residential,,73.12906364899492,1.4625812729798984,30.28284290663805,78.08803757217657
1062961230,residential,,66.68905527157494,1.3337811054314987,30.28284290663804,78.08803757217656
1095080472,residential,,71.22728282347222,1.4245456564694443,30.282947260150415,78.08724807523802
1095080472,residential,,68.47798371830261,1.3695596743660523,30.282947260150422,78.08724807523802
1095080472,residential,,63.351966626912805,1.267039332538256,30.283014746287158,78.08761534857084
1095080472,residential,,37.770925387503375,0.7554185077500675,30.283014746287158,78.08761534857084
1095080473,residential,,26.989307605732716,0.5397861521146543,30.28313980003366,78.08780784986791
1095080473,residential,,52.69302777042224,1.0538605554084448,30.28313980003366,78.08780784986791
1095080474,residential,,29.074255001818894,0.5814851000363779,30.28328236035633,78.08753838426506
1095069109,residential,,35.47194808330004,0.7094389616660008,30.282969790083065,78.08887096991353
1062906953,residential,,60.912953079524065,1.2182590615904814,30.283226450604463,78.09154517976621
1062961231,residential,,40.93614691907473,0.8187229383814946,30.283193800204057,78.08912360026436
1062961231,residential,,45.02197594796237,0.9004395189592473,30.283193800204057,78.08912360026436
1062906953,residential,,68.5402799193078,1.370805598386156,30.283344500083107,78.09122095009225
1062906953,residential,,57.51850744023934,1.1503701488047868,30.283344500083107,78.09122095009225
"[1095073237, 1062961262]",residential,,36.879168015124606,0.737583360302492,30.283331150080965,78.08982736074216
"[1095073237, 1062961262]",residential,,69.28560427093277,1.3857120854186553,30.28333115008097,78.08982736074216
1095069109,residential,,47.64928251677748,0.9529856503355496,30.283477750048856,78.08897844981209
1095069109,residential,,42.610105016060714,0.8522021003212144,30.283477750048856,78.08897844981209
